id,name,district
1700,Kamporijo Circle,718
4030,Kamptee,484
3936,Kamrej,459
7012,Kanadia,410
5335,Kanaganipalli,754
6685,Kanchanpur,270
5007,Kanchikacherla,749
322,Kanda,46
166,Kandaghat,25
2963,Kandarpur,350
46,Kangan,626
2847,Kanjipani,361
5672,Kanjirappally,560
6229,Kannepally,684
849,Kanpur,157
1688,Kanubari Adc,666
321,Kapkot,46
6317,Kapra,700
5825,Karambakudi,582
5109,Karamchedu,750
3997,Karanja,499
4922,Karapa,746
6083,Karawal Nagar,81
5851,Kariapatti,597
5092,Karlapalem,750
4244,Karmala,496
372,Karnal,67
2552,Karon,324
1544,Karpi,611
139,Karsog,22
3276,Kartala,383
5769,Karur,576
4287,Karvir,480
3177,Kashipur,370
2385,Kashipur,321
4876,Kasimkota,744
4349,Kasipet,684
957,Kasya,160
2655,Katamdag,332
6596,Katang Circle,239
4402,Kataram,687
3272,Katghora,383
504,Kathumar,87
6741,Katra,627
4943,Katrenikona,747
5945,Kattakkada,565
4635,Kattangur,514
5158,Kavali,515
3902,Kavant,668
4303,Kavathemahankal,493
1516,Kawakol,210
2927,Kendrapara,360
2928,Kendrapara Sadar,360
2845,Kendujhar Town,361
986,Kerakat,152
4313,Kerameri,699
7277,Khadgaon,761
1323,Khagaria,202
752,Khair,119
3083,Khalikote,354
3715,Khalwa,405
4756,Khammam (Rural),509
6393,Khamnor,112
5439,Khanapur,527
7019,Khandwa Nagar,405
3414,Khaniyadhana,432
225,Khanna,36
6472,Khanpur St,75
1360,Kharagpur,207
3550,Khargone,414
7029,Khargone Nagar,414
2239,Khargram,319
3269,Kharsia,386
7159,Kharu,9
352,Khatima,56
1907,Khawzawl,728
3760,Khedbrahma,458
737,Khekada,124
768,Kheragarh,118
3752,Kheralu,451
490,Khetri,773
6428,Khoirabari,617
1686,Khonsa Hq,239
6684,Khowai,652
2083,Khumtai,288
2883,Khunta,365
2732,Khuntpani,343
2953,Khuntuni,350
751,Khurja,134
1413,Khusrupur,212
5991,Kikruma,248
2810,Kinjirkela,373
1837,Kiphire Sadar,614
2960,Kishannagar,350
1107,Kishanpur,223
68,Kishtwar,620
1838,Kiusam,614
4600,Kodair,694
3837,Kodinar,675
5249,Kodur,753
4569,Koilkonda,512
1424,Koilwar,193
6403,Kokrajhar,294
2779,Kolabira,357
2471,Kolaghat,317
476,Kolayat,93
7072,Kolhar,530
2874,Koliana,365
5301,Kolimigundla,755
5579,Kollegal,531
5077,Kollipara,506
5134,Komarolu,517
1487,Konch,196
6307,Kondamallepally,514
5941,Kondotty,562
4761,Konijerla,509
5943,Konni,564
2975,Korai,356
3207,Koraput,363
3275,Korba,383
1143,Korha,201
1727,Koronu Circle,235
413,Kosli,72
3467,Kotar,426
4710,Kothaguda,688
5663,Kothamangalam,555
5140,Kotha Patnam,517
4834,Kothavalasa,521
7007,Kothi Mahal,435
4560,Kothur,518
5984,Kotkapura,29
495,Kotkasim,770
687,Kotra,117
2367,Kotulpur,305
1049,Kotwa,213
4480,Kowdipally,513
6783,Kralpora,8
5277,Krishnagiri,511
5571,Krishnarajanagara,545
5770,Krishnarayapuram,576
1133,Krityanand Nagar,214
5018,Kruthivennu,510
2746,Kuchai,341
1219,Kuchaikote,197
6065,Kuchaman City,768
1794,Kuhoboto,244
7314,Kukrel,377
7093,Kukunoor,543
5819,Kulathur,582
2428,Kulpi,304
5382,Kumara Venkata Bhupala Puram,752
2202,Kumarganj,310
6694,Kumarghat,655
5485,Kumta,550
7323,Kunda,382
3633,Kundam,411
3188,Kundei,366
5477,Kundgol,536
5333,Kundurpi,502
7056,Kunihar,25
3259,Kunkuri,380
5427,Kuppam,503
6874,Kurawali,166
4054,Kurkheda,475
4809,Kurupam,743
3572,Kurwai,437
7052,K V Kuppam,595
2262,Labpur,307
503,Lachhmangarh,87
3264,Lailunga,386
1099,Lakhnaur,206
3791,Lakhtar,460
4833,Lakkavarapukota,521
5240,Lakkireddipalli,753
355,Laksar,50
3203,Lakshmipur,363
7301,Lal Bahadur Nagar,388
826,Lalganj,175
862,Lalitpur,161
537,Lalsot,97
3162,Lanjigarh,358
2040,Lanka,709
2639,Latehar,335
3841,Lathi,439
7083,Laxmeshwar,537
6266,Laxmidevipalli,690
10,Leh,9
273,Lehra,43
6555,Lhou Circle,238
1608,Limeking Circle,241
4598,Lingal,694
6311,Lingapur,699
6074,Longding Hq,666
572,Luni,778
6578,Lyngok Longtoi Circle,229
4380,Machareddy,685
5034,Machilipatnam,510
5392,Madanapalle,753
7139,Madhorajpura,783
1055,Madhuban,213
6814,Magam,2
4255,Mahabaleshwar,494
4568,Mahabubnagar Urban,512
5285,Mahanandi,755
2956,Mahanga,350
3428,Maharajpur,398
6837,Maharanipeta,520
3546,Maheshwar,414
870,Mahoba,165
6850,Mahore,627
3254,Mainpat,389
775,Mainpuri,166
6871,Maitha,156
75,Majalta,14
1027,Majhaulia,211
7121,Majra,24
2076,Majuli,706
3358,Makdi,643
6995,Makdon,435
1540,Makhdumpur,199
4589,Makthal,721
4604,Maldakal,695
3493,Malhargarh,416
3833,Malia Hatina,448
5680,Mallappally,564
6370,Malsisar,106
4346,Mamada,680
2396,Manbazar - II,321
7404,Manchenahalli,630
3777,Mandal,438
494,Mandawar,770
7383,Mandhan,782
3935,Mandvi,459
1398,Maner,212
1548,Mangan,226
2635,Manika,335
1225,Manjha,197
2741,Manjhari,343
6779,Mankote,10
4611,Manopad,695
3258,Manora,380
3998,Manora,499
3774,Mansa,446
1324,Mansi,202
7319,Mardapal,643
4884,Maredumilli,745
1260,Marhaura,218
2029,Marigaon,296
1666,Mariyang Adc,240
2531,Markacho,334
4500,Marredpally,507
610,Masuda,774
410,Matenhail,64
2181,Mathabhanga - I,308
2430,Mathurapur - I,304
7222,Maulasar,768
6222,Mavala,501
5678,Mavelikkara,554
685,Mavli,117
1981,Mawthadraishan,740
5796,Mayiladuthurai,735
2153,Mazbat,617
4519,Medchal,700
2633,Medininagar(Daltonganj),338
3982,Mehkar,472
3873,Mehmedabad,450
970,Mehnagar,123
2357,Mejhia,305
2760,Melchhamunda,347
4774,Meliaputti,519
6652,Melmalaiyanur,596
1803,Meluri,248
6237,Mendora,516
1740,Metengliang Circle,628
4417,Metpalli,681
5895,Mettupalayam,569
1205,Minapur,208
4680,Mogullapally,687
1449,Mohania,200
822,Mohanlalganj,162
1509,Mohanpur,196
1294,Mohiuddinagar,217
1875,Moirang,252
274,Moonak,43
1667,Mopom Adipasi Circle,240
4006,Morshi,468
6309,Motakonduru,697
3980,Motala,472
4640,Mothey,696
3230,Motu,364
2994,Motunga,352
5032,Movva,510
5216,Muddanur,504
5445,Mudhol,524
6671,Muduchinthalapally,700
215,Mukerian,33
3963,Muktainagar (Edlabad),478
1563,Mukto Circle,238
6430,Mulana St,58
7198,Mulki,534
4486,Mulug,692
5472,Mundargi,537
3173,Muniguda,370
5068,Muppalla,751
2249,Murarai - I,307
2250,Murarai - II,307
4178,Murud,491
3620,Murwara Or Katni,413
912,Musafirkhana,640
7170,Mylapore,568
252,Nabha,41
5069,Nadendla,751
3876,Nadiad,450
6547,Nadikuda,686
1568,Nafra Eac,242
5403,Nagalapuram,752
2035,Nagaon,297
2123,Nagarbera,291
5406,Nagari,503
1379,Nagar Nausa,209
5038,Nagayalanka,510
4031,Nagpur (Rural),484
6727,Nagri,7
172,Nahan,24
6973,Nai Sarai,391
703,Nakur,177
161,Nalagarh,25
2136,Nalbari,298
6623,Nallampalli,571
6638,Nambiyur,573
157,Namhol,15
2439,Namkhana,304
1676,Nampong Sdo,229
1732,Namsai Hq,678
6115,Namsing Circle,232
6364,Nanakmatta,56
5917,Nancowry,603
3039,Nandankanan,362
7248,Nandghat,650
2485,Nandigram - II,317
3910,Nandod,452
6344,Nandprayag,47
3954,Nandurbar,486
358,Naraingarh,58
5527,Narasimharajapura,532
6333,Narayanbagar,47
3642,Narayanganj,415
4570,Narayanpet,721
2676,Narayanpur,333
3367,Narayanpur,637
1511,Nardiganj,210
5468,Nargund,537
412,Narnaul,69
395,Narnaund,63
4488,Narsapur,513
4588,Narwa,721
6163,Narwal,157
382,Narwana,65
4152,Nashik,487
5963,Natrampalli,732
944,Nautanwa,164
4358,Navipet,516
566,Nawa,768
898,Nawabganj,129
4514,Nawabpet,698
2621,Nawadiha Bazar/Nawadiha*,338
7267,Naya Baradwar,762
3028,Nayagarh,367
7035,Neemuch Nagar,419
6664,Nemili,731
4331,Nennel,684
4079,Ner,500
4325,Neradigonda,501
187,Nerwa,23
6575,New Seren Circle,719
945,Nichlaul,164
6587,Nikte Kodum Circle,243
3058,Nimapada,369
5393,Nimmanapalle,753
5404,Nindra,503
7105,Nippani,527
3051,Nirakarpur,362
6210,Nirmal Rural,680
6886,Nither,20
4368,Nizamabad North,516
6385,Nizamabad South,516
6271,Nizampet,513
471,Nohar,101
477,Nokha,93
1821,Noklak,736
1814,Noksen,249
3427,Nowgong,398
422,Nuh,604
5003,Nuzividu,748
4473,Nyalkal,691
5248,Obulavaripalle,753
5761,Oddanchatram,572
3932,Olpad,459
5139,Ongole,517
5865,Ottapidaram,594
5295,Owk,755
1218,Pach Deuri,197
3569,Pachore,422
460,Padampur,100
3802,Paddhari,457
3906,Padra,461
53,Pahalgam,1
505,Pahari,767
1044,Paharpur,213
2755,Paikamal,347
5396,Pakala,752
3354,Pakhanjur,381
1515,Pakribarawan,210
4784,Palakonda,743
6215,Palakurthy,682
4697,Palakurthy,689
2125,Palasbari,291
601,Pali,111
3485,Pali,436
2554,Palojori,324
4297,Palus,493
4737,Palvoncha,690
5026,Pamidimukkala,510
5266,Pamulapadu,755
1249,Panapur,218
2405,Panchla,313
2344,Pandua,312
4284,Panhala,480
5788,Panruti,570
1824,Panso,736
5812,Papanasam,586
3105,Paralakhemundi,353
4236,Paranda,488
3675,Paraswada,392
1389,Parbalpur,209
3929,Pardi,462
4211,Parner,466
4131,Partur,479
4714,Parvathagiri,522
7237,Pasan,383
6118,Pasighat Hq,232
2626,Patan,338
448,Patel Nagar,85
2523,Pathalgora,323
4773,Pathapatnam,519
4208,Pathardi,466
3293,Pathariya,647
2104,Patharkandi,293
335,Pati,48
5940,Pattambi,563
4042,Pauni,471
5534,Pavagada,548
6924,Pavta,782
4881,Payakaraopeta,744
6599,Payyannur,557
4602,Pebbair,693
4868,Pedagantyada,520
5030,Pedana,510
5022,Pedaparupudi,510
5101,Peddaaraveedu,517
6245,Pedda Kodapgal,685
5201,Peddamudiam,504
5390,Pedda Thippasamudram,753
7051,Pedong,702
697,Peepalkhoont,629
5024,Penamaluru,510
3289,Pendra,734
6292,Pentlavelli,694
4992,Penuganchiprolu,749
5356,Penukonda,754
5409,Penumur,503
5839,Peraiyur,578
5643,Perinthalmanna,562
5957,Perur,569
4150,Peth,487
4934,P.Gannavaram,747
4258,Phaltan,494
1801,Phek Sadar,248
3118,Phiringia,359
3111,Phulabani,359
542,Phulera (Hq.Sambhar),783
1903,Phullen,727
889,Phulpur,120
968,Phulpur,123
1402,Phulwari,212
1220,Phulwaria,197
1890,Phungyar,717
7386,Pilani,106
594,Pindwara,115
2463,Pingla,318
1587,Pipu Dipu Circle,231
683,Pirawa,105
1429,Piro,193
2544,Pirtanr,329
6121,Piyong Circle,678
6100,Pizirang Veo Circle,723
286,Pokhari,47
3081,Polasara,354
4073,Pombhurna,473
5614,Ponda,552
7270,Pondi(Bachra),384
4803,Ponduru,519
7125,Ponnampet,541
5084,Ponnur,506
5923,Port Blair,602
1124,Pothia,203
3273,Poundi-Uproda,383
793,Powayan,180
7387,Pratapgarh,87
699,Pratapgarh,629
295,Pratapnagar,55
3239,Pratappur,648
4900,Prathipadu,746
5395,Pulicherla,503
3717,Punasa,405
4194,Pune City,490
4124,Purna,489
2341,Pursura,312
1860,Purul,257
3089,Purusottampur,354
6655,Pushkar,86
6817,Qazigund,1
5132,Racherla,517
3745,Radhanpur,455
33,Rafiabad,3
1479,Rafiganj,189
4757,Raghunadhapalem,509
2227,Raghunathganj - I,319
2228,Raghunathganj - II,319
1244,Raghunathpur,222
1382,Rahui,209
2716,Raidih,331
4472,Raikode,691
6283,Raipole,692
632,Raipur,92
2814,Rajagangapur,373
7288,Raja Ka Talab,18
5246,Rajampet,753
4908,Rajanagaram,505
2332,Rajarhat,303
1524,Rajauli,210
6447,Rajaund St,66
4888,Rajavommangi,745
4527,Rajendranagar,518
280,Rajgarhi,57
3803,Rajkot,457
2569,Rajmahal,340
2923,Rajnagar,360
449,Rajouri Garden,85
6796,Rajpora,11
1443,Rajpur,194
5348,Ramagiri,754
3236,Ramanujganj,649
3245,Ramanujnagar,648
4495,Ramchandrapuram,691
5442,Ramdurg,527
668,Ramganj Mandi,109
6724,Ramgarh,624
6908,Ramgarh Pachwara,97
6388,Ramgarh Shekawati,114
2494,Ramnagar - II,317
726,Rampur,176
1454,Rampur,200
7391,Rampura Dabdi,783
80,Ranbir Singh Pura,5
6396,Rangpo,741
6898,Rani,111
5495,Ranibennur,540
2271,Raniganj,704
1983,Ranikor,658
2236,Raninagar - I,319
2672,Ranishwar,326
7025,Ranjhi,411
3723,Rapar,449
5331,Rapthadu,502
5175,Rapur,515
7369,Rarah,767
865,Rath,149
3962,Raver,478
4856,Ravikamatham,744
5305,Rayadurg,502
4921,Rayavaram,747
1647,Rebo Perging Circle,679
2902,Remuna,346
4227,Renapur,481
2770,Rengali,357
6381,Reni,87
6545,Rerapara,663
6286,Revally,693
414,Rewari,72
6077,Rohini,82
405,Rohtak,73
1724,Roing Hq,235
1555,Rongli,741
353,Roorkee,50
6219,Rudrangi,683
291,Rudraprayag,54
6030,Rudrapur,56
6240,Rudrur,516
1630,Rumgong Adc,679
1131,Rupauli,214
264,Rup Nagar,42
4381,Sadashivanagar,685
6475,Sadhaura St,76
814,Safipur,186
2505,Sagma,328
1434,Sahar,193
633,Sahara,92
1282,Sahdai Buzurg,224
3040,Saheednagar,362
949,Sahjanwa,148
119,Sainj,20
4040,Sakoli,471
1834,Sakshi,615
2452,Salbani,318
962,Salempur,137
5971,Salem West,584
7230,Saligrama,545
250,Samana,41
1974,Samanda,273
2799,Sambalpur (M),371
1154,Sameli,201
2334,Sandeshkhali - I,303
813,Sandila,150
4705,Sangem,522
5733,Sankarapuram,729
3904,Sankheda,668
7234,Sanna,380
3542,Sanwer,410
7098,Saraguru,545
4396,Sarangapur,681
6960,Sarawati Nagar,23
2377,Sarenga,305
6081,Sarita Vihar,670
7244,Sariya,763
1712,Sarli Circle,233
1384,Sarmera,209
2023,Sarthebari,280
1471,Sasaram,215
757,Sasni,163
4262,Satara,494
5613,Satari,551
2631,Satbarwa,338
2526,Satgawan,334
6459,Satnali St,69
5854,Sattur,597
3064,Satyabadi,369
810,Sawayajpur,150
7390,Sayra,117
7247,Seepat,375
4814,Seethanagaram,743
3548,Segaon,414
6911,Semari,777
2602,Senha,336
7147,Setrawa,772
3687,Shadhora,391
7088,Shahabad,538
675,Shahbad,89
3447,Shahgarh,425
3441,Shahnagar,420
6794,Shahoora,11
1421,Shahpur,193
2514,Shaligram Ram Narayanpur(Hunterganj),323
4543,Shamshabad,518
1747,Shangnyu,247
6927,Shekhala,778
3382,Sheopur,431
571,Shergarh,778
5517,Shikarpur,547
750,Shikarpur,134
5471,Shirhatti,537
3408,Shivpuri,432
2071,Sibsagar,300
6931,Sidhmukh,96
1227,Sidhwalia,197
847,Sikandra,156
758,Sikandra Rao,163
2091,Silonijan,292
649,Simalwara,99
2908,Similia,346
3986,Sindkhed Raja,472
5325,Singanamala,502
7204,Singhpora,3
2894,Singla,346
3908,Sinor,461
6279,Sirgapoor,691
4063,Sironcha,475
5499,Siruguppa,528
2708,Sisai,331
3252,Sitapur,389
5870,Sivagiri,733
1230,Siwan,222
400,Siwani,59
6977,Sleemnabad,413
1685,Soha Circle,239
3617,Sohagpur,409
2761,Sohela,347
5412,Somala,503
1066,Sonbarsa,221
1177,Sonbarsa,216
1545,Sonbhadra Banshi Suryapur,611
1973,Songsak,273
380,Sonipat,75
32,Sopore,3
2855,Soso,361
116,Spiti,21
480,Sridungargarh,93
2112,Srijangram,281
306,Srinagar,52
43,Srinagar (North),13
5778,Srirangam,591
6024,Subir,444
4180,Sudhagad,491
7249,Suhela,644
5197,Sullurpeta,752
915,Sultanpur,185
5565,Sulya,534
7143,Sum,103
604,Sumerpur,111
3216,Sunabeda,363
2809,Sundargarh,373
2563,Sundarpahari,330
180,Sunni,23
4142,Surgana,487
2260,Suri - II,307
1769,Suruhuto,251
4638,Suryapet,696
2482,Sutahata,317
3503,Tal,423
6033,Talera,94
1716,Tali Adc,677
4950,Tallapudi,505
4930,Tallarevu,746
3048,Tamando,362
5703,Tambaram,730
958,Tamkuhi Raj,160
4305,Tamsi,501
2144,Tamulpur,756
724,Tanda,176
4534,Tandur,698
2525,Tandwa,323
2955,Tangi,350
3052,Tangi,362
2740,Tantnagar,343
6941,Tapri,19
3861,Tarapur,440
2301,Tehatta - I,320
2302,Tehatta - II,320
4789,Tekkali,519
4469,Tekmal,513
5078,Tenali,506
2043,Tezpur,301
1729,Tezu Hq,234
7184,Thachi,22
1023,Thakrahan,211
2871,Thakurmunda,365
2412,Thakurpukur Mahestola,304
501,Thanagazi,87
3314,Thankhamariya,650
3733,Tharad,441
6257,Tharigoppula,689
5418,Thavanampalle,503
4821,Therlam,521
2723,Thethaitangar,342
3556,Thikri,393
4438,Thimmapur LMD,508
5813,Thiruvaiyaru,586
5698,Thiruvallur,589
5691,Thiruvananthapuram,565
4463,Thoguta,692
5221,Thondur,504
5025,Thotlavalluru,510
1877,Thoubal,259
5654,Thrissur,566
4620,Thungaturthy,696
108,Thural,18
2917,Tihidi,348
1488,Tikari,196
6581,Tikhak Rima Putok Circle,229
3334,Tilda,387
4008,Tiosa,468
1920,Tipa,267
1868,Tipaimukh,715
5868,Tiruchendur,594
6620,Tiruchirappalli East,591
5958,Tiruporur,730
5644,Tirur,562
5982,Tiruvottiyur,568
835,Tirwa,155
4333,Tiryani,699
2533,Tisri,329
3152,Titlagarh,345
1756,Tobu,247
618,Tonk,116
1600,Toru Circle,237
399,Tosham,59
6784,Trehgam,8
7176,Tribal Taluk Office Attappadi,563
5238,T.Sundupalle,753
6812,Tulail,623
1760,Tuli,246
4241,Tuljapur,488
7295,Tundara,644
3943,Uchchhal,641
3249,Udaypur,389
7114,Ujani Majuli Circle,706
1298,Ujiarpur,217
290,Ukhimath,54
7197,Ullala,534
2406,Uluberia - II,313
5735,Ulundurpettai,729
3934,Umarpada,459
3753,Unjha,451
2623,Untari Road,338
4580,Uppununthala,694
3377,Usur,636
6616,Uthukuli,634
4571,Utkoor,721
3046,Uttara P.S,362
3762,Vadali,458
5399,Vadamalapet,752
3899,Vaghodia,461
4139,Vaijapur,469
5718,Vaniyambadi,732
996,Varanasi Sadar,187
4376,Varni,516
5080,Vatticherukuru,506
5742,Vazhapadi,584
5872,Veerakeralamputhur,733
4994,Veerullapadu,749
6514,Vejalpur,438
4734,Velairpadu,748
4565,Veldanda,694
5282,Velugodu,755
5087,Vemuru,750
5424,Venkatagirikota,503
5011,Vijayawada (Rural),749
3380,Vijaypur,431
303,Vikas Nagar,49
5881,Vilavancode,575
5911,Villianur,600
5850,Virudhunagar,597
2369,Vishnupur,305
440,Vivek Vihar,671
5027,Vuyyuru,510
3945,Vyara,641
3238,Wadrafnagar,649
4220,Wadwani,470
6486,Waikhong,711
1742,Walong Circle,628
3801,Wankaner,673
3669,Waraseoni,392
1513,Warisaliganj,210
1285,Warisnagar,217
4064,Warora,473
6766,Warwan,620
3999,Washim,499
6082,Yamuna Vihar,81
6400,Yangang,227
7195,Yaragatti,527
6781,Yaripora,622
6579,Yatdam Circle,229
1698,Yazali Circle,236
5578,Yelandur,531
5377,Yerpedu,752
5223,Yerraguntla,504
1896,Zawlnuam,266
2925,Aali,360
7146,Aau,772
4004,Achalpur,468
4586,Addakal,512
4887,Addateegala,745
1456,Adhaura,200
4306,Adilabad Urban,501
5354,Agali,754
5884,Agastheeswaram,575
1771,Aghunato,251
586,Ahore,104
1904,Aibawk,261
6810,Ajas,623
3435,Ajaygarh,420
255,Ajnala,27
845,Akbarpur,156
1519,Akbarpur,210
680,Aklera,105
1007,Aliganj,138
7371,Aligarh,116
2174,Alipurduar - II,664
7081,Alnavar,536
5361,Amadagur,754
4941,Amalapuram,747
6290,Amarchintha,693
3648,Amarwara,399
1499,Amas,196
359,Ambala,58
5674,Ambalappuzha,554
914,Amethi,640
5620,Amini,553
3736,Amirgadh,441
7307,Amlipadar,645
3843,Amreli,439
2734,Anandpur,343
6061,Anandpuri,88
5330,Anantapur,502
6302,Ananthagiri,696
5173,Ananthasagaram,515
1243,Andar,222
5846,Andipatti,588
5545,Anekal,525
1720,Anelih,230
3557,Anjad,393
3725,Anjar,449
5969,Anthiyur,573
3694,Anuppur,390
1793,Aquqhnaqua,244
7403,Arakera,546
5715,Arakonam,731
5826,Aranthangi,582
5116,Ardhaveedu,517
5787,Ariyalur,610
7253,Arjunda,646
4053,Armori,475
5853,Aruppukkottai,597
1542,Arwal,611
4506,Asif Nagar,507
3078,Asika,354
627,Asind,92
4749,Aswaraopeta,690
1415,Athmalgola,212
4998,Atlapragada Konduru,749
5164,Atmakur,515
4622,Atmakur (S),696
4300,Atpadi,493
5456,Aurad,529
1148,Azamnagar,201
2127,Azara,618
6454,Babain St,68
1310,Bachhwara,191
2982,Badachana,356
2946,Badamba,350
5446,Badami,524
2866,Badampahar,365
4820,Badangi,521
3412,Badarwas,432
3383,Badoda,431
186,Bagachnogi,22
1977,Baghmara,277
2582,Baghmara-Cum-Katras,325
736,Baghpat,124
3529,Bagli,402
6588,Bagra Circle,243
1125,Bahadurganj,203
408,Bahadurgarh,64
6072,Bahari,433
784,Baheri,130
921,Bahraich,125
2947,Baidyeswar,350
1063,Bairgania,221
980,Bairia,126
348,Bajpur,56
2345,Balagarh,312
4557,Balanagar,512
6323,Balapur,518
131,Baldwara,22
2586,Baliapur,325
4815,Balijipeta,743
4074,Ballarpur,473
3321,Balod,646
925,Balrampur,127
6442,Balsamand St,63
2640,Balumath,335
2204,Balurghat,310
2838,Bamebari,361
7265,Bamhnidih,379
7112,Bamor,417
2901,Bampada,346
871,Banda,128
630,Banera,780
66,Banihal,621
1037,Bankatwa,213
3619,Bankhedi,409
1128,Banmankhi,214
2727,Bano,342
979,Bansdih,126
952,Bansgaon,148
500,Bansur,782
652,Banswara,88
6047,Baori,778
5093,Bapatla,750
2394,Barabazar,321
1365,Barahiya,204
5935,Barama Pt,616
3271,Baramkela,763
672,Baran,89
2325,Barasat - I,303
6798,Barbugh,625
2766,Bargarh Sadar,347
1417,Barh,212
961,Barhaj,137
1129,Barhara,214
2363,Barjora,305
7131,Barmer Gramin,90
275,Barnala,605
7233,Barpali,383
4246,Barshi,496
3994,Barshitakli,467
3545,Barwaha,414
3786,Barwala,676
1234,Basantpur,222
1636,Basar Adc,724
2560,Bashant Rai*,330
4535,Basheerabad,698
2330,Basirhat - II,303
2143,Baska,616
6408,Bass,63
549,Bassi,783
220,Bassi Pathana,30
3362,Bastanar,374
6334,Basukedar,54
533,Baswa,97
203,Batala,32
3130,Baudh Sadar,349
1355,Bausi,190
3784,Bavla,438
4742,Bayyaram,688
3381,Beerpur,431
5,Beerwah,2
3592,Begamganj,421
7134,Behrawanda,97
2244,Beldanga - I,319
3312,Bemetara,650
2695,Bero,339
5131,Bestavaripeta,517
662,Bhadesar,95
7217,Bhadrajun,104
4070,Bhadravati,473
2232,Bhagawangola - II,319
6561,Bhalukpong Eac,242
4061,Bhamragad,475
6040,Bhaniyana,103
937,Bhanpur,131
2246,Bharatpur - II,319
92,Bharmour,16
7276,Bhatgaon,763
2764,Bheden,347
6223,Bheempur,501
4865,Bheemunipatnam,520
7203,Bhella,4
3549,Bhikangaon,414
325,Bhikiasain,45
3401,Bhitarwar,407
911,Bhiti,121
4166,Bhiwandi,497
777,Bhogaon,166
2891,Bhograi,346
146,Bhoranj,17
6885,Bhota,17
2002,Bhowraguri,294
2027,Bhuragaon,296
6645,Bhuvanagiri,570
3657,Bichhua,399
7013,Bicholi Hapsi,410
5612,Bicholim,551
6426,Bidasar,96
841,Bidhuna,122
1386,Bihar,209
1216,Bijaipur,197
54,Bijbehara,1
2115,Bijni (Pt),612
713,Bijnor,132
3297,Bilha,375
27,Billawar,7
4105,Biloli,485
2984,Binjharpur,356
6354,Bironkhal,52
1092,Bisfi,206
81,Bishnah,5
2706,Bishunpur,331
2818,Bisra,373
806,Biswan,183
1303,Bithan,217
2557,Boarijor,330
5842,Bodinayakanur,588
7250,Bodri,375
3964,Bodvad,478
2124,Boko,291
2722,Bolba,342
529,Bonli,113
4630,B Pochampally,697
3093,Brahmapur Sadar,354
782,Budaun,133
7,Budgam,2
2413,Budge Budge - I,304
489,Buhana,106
5329,Bukkaraya Samudram,502
3984,Buldana,472
6847,Buragaon Eac,242
3434,Buxwaha,398
2421,Canning - II,304
5256,C.Belagal,511
8,Chadoora,2
1452,Chainpur,200
2634,Chainpur,338
6036,Chakisain,52
2731,Chakradharpur,343
3087,Chamakhandi,354
265,Chamkaur Sahib,42
285,Chamoli,47
2839,Champua,361
7374,Chamu,778
3750,Chanasma,455
2211,Chanchal - II,316
3190,Chandahandi,366
3038,Chandaka,362
4652,Chandampeta,514
2596,Chandankiyari,322
722,Chandausi,659
2824,Chandiposh,373
5384,Chandragiri,752
3174,Chandrapur,370
4747,Chandrugonda,690
4005,Chandurbazar,468
1780,Changpang,250
1025,Chanpatia,211
6019,Chapar Pt,285
2305,Chapra,320
6293,Charakonda,694
2518,Chatra,323
1438,Chaugain,194
3650,Chaurai,399
5653,Chavakkad,566
1273,Chehra Kalan,224
7407,Chelur,630
1307,Cheria Bariarpur,191
1827,Chessore,765
1614,Chetam Peer Yapu Circle,241
1807,Chetheba,248
479,Chhatargarh,93
2620,Chhatarpur,338
677,Chhipabarod,89
698,Chhoti Sadri,629
4442,Chigurumamidi,508
6483,Chilivai Phaibung,257
6274,Chilpched,513
5128,Chimakurthy,517
1887,Chingai,260
5977,Chinnasalem,729
2346,Chinsurah - Magra,312
6303,Chinthalapalem,696
4849,Chinthapalli,745
4650,Chinthapally,514
5689,Chirayinkeezhu,565
192,Chirgaon,23
7268,Chirmiri,760
5585,Chittapur,538
5421,Chittoor,503
4633,Chityal,514
1975,Chokpot,277
541,Chomu,783
3960,Chopda,478
7364,Choti Khatu,768
5413,Chowdepalle,503
1806,Chozuba,248
2968,Cuttack (M.Corp.) P.S,350
3905,Dabhoi,461
1963,Dadenggiri,278
3949,Dadra & Nagar Haveli,465
1141,Dagarua,214
6464,Dahina St,72
2852,Daitari,361
1714,Damin Circle,233
3458,Damoh,400
7064,Dandeli,550
1150,Dandkhora,201
2467,Dantan - I,318
3735,Dantiwada,441
1615,Daporijo Hq,241
1246,Daraundha,222
7261,Darima,389
7266,Darri,383
5114,Darsi,517
3320,Daundilohara,646
1459,Dawath,215
6415,Dayalpur St,60
7021,Debeyar Co Circle,231
4110,Deglur,485
7154,Deldar,115
6935,Delwara,112
4020,Deoli,498
959,Deoria,137
6569,Desali Circle,235
6035,Desar,461
2489,Deshopran,317
6424,Devalthal,53
4859,Devarapalli,744
3437,Devendranagar,420
2549,Devipur,324
294,Devprayag,55
6347,Dewal,47
2611,Dhalbhumgarh,327
1132,Dhamdaha,214
3346,Dhamtari,377
3928,Dharampur,462
5902,Dharapuram,634
316,Dharchula,53
341,Dhari,51
5888,Dharmapuri,571
2979,Dharmasala,356
5336,Dharmavaram,754
2041,Dhekiajuli (Pt),301
3626,Dhimarkheda,413
2034,Dhing,297
109,Dhira,18
5304,D.Hirehal,502
3810,Dhoraji,457
2176,Dhupguri,314
